neg,neu,pos
0.18,0.82,0.0
0.0,1.0,0.0
0.0,0.625,0.375
0.116,0.804,0.08
0.0,0.833,0.167
0.127,0.736,0.137
0.0,0.76,0.24
0.0,0.789,0.211
0.0,0.92,0.08
0.0,0.894,0.106
0.0,1.0,0.0
0.0,0.814,0.186
0.155,0.845,0.0
0.0,0.5,0.5
0.0,1.0,0.0
0.152,0.848,0.0
0.132,0.868,0.0
0.0,1.0,0.0
0.0,1.0,0.0
0.219,0.718,0.063
0.0,0.782,0.218
0.107,0.696,0.197
0.0,0.709,0.291
0.0,0.709,0.291
0.206,0.556,0.238
0.196,0.804,0.0
0.135,0.631,0.234
0.0,1.0,0.0
0.078,0.922,0.0
0.231,0.769,0.0
0.097,0.903,0.0
0.0,0.773,0.227
0.127,0.794,0.079
0.0,1.0,0.0
0.0,1.0,0.0
0.0,0.923,0.077
0.162,0.588,0.249
0.137,0.863,0.0
0.228,0.64,0.132
0.092,0.697,0.211
0.0,0.77,0.23
0.164,0.836,0.0
0.0,1.0,0.0
0.0,1.0,0.0
0.0,1.0,0.0
0.0,1.0,0.0
0.0,1.0,0.0
0.0,1.0,0.0
0.0,1.0,0.0
0.0,0.803,0.197
0.0,1.0,0.0
0.108,0.82,0.072
0.0,1.0,0.0
0.357,0.643,0.0
0.0,1.0,0.0
0.0,0.922,0.078
0.348,0.569,0.084
0.0,1.0,0.0
0.0,1.0,0.0
0.129,0.871,0.0
0.122,0.714,0.163
0.0,0.843,0.157
0.0,0.8,0.2
0.111,0.889,0.0
0.0,1.0,0.0
0.205,0.682,0.114
0.0,1.0,0.0
0.236,0.764,0.0
0.286,0.621,0.093
0.0,0.747,0.253
0.0,1.0,0.0
0.0,0.878,0.122
0.0,0.672,0.328
0.0,1.0,0.0
0.231,0.769,0.0
0.0,1.0,0.0
0.0,1.0,0.0
0.082,0.787,0.131
0.116,0.884,0.0
0.0,1.0,0.0
0.0,0.894,0.106
0.219,0.781,0.0
0.0,0.913,0.087
0.0,1.0,0.0
0.0,0.856,0.144
0.0,1.0,0.0
0.0,0.862,0.138
0.0,1.0,0.0
0.392,0.27,0.338
0.0,1.0,0.0
0.0,1.0,0.0
0.0,0.727,0.273
0.0,1.0,0.0
0.0,1.0,0.0
0.0,0.95,0.05
0.0,1.0,0.0
0.0,1.0,0.0
0.0,0.859,0.141
0.164,0.756,0.08
0.088,0.912,0.0
0.0,0.659,0.341
0.048,0.671,0.281
0.0,0.544,0.456
0.0,1.0,0.0
0.0,1.0,0.0
0.125,0.875,0.0
0.0,1.0,0.0
0.174,0.826,0.0
0.0,0.759,0.241
0.0,0.809,0.191
0.0,1.0,0.0
0.0,1.0,0.0
0.0,1.0,0.0
0.0,1.0,0.0
0.093,0.772,0.135
0.033,0.927,0.04
0.135,0.865,0.0
0.402,0.598,0.0
0.0,0.702,0.298
0.0,0.753,0.247
0.0,1.0,0.0
0.0,1.0,0.0
0.0,1.0,0.0
0.0,0.762,0.238
0.069,0.846,0.085
0.0,1.0,0.0
0.0,0.81,0.19
0.0,0.924,0.076
0.0,0.824,0.176
0.0,1.0,0.0
0.0,1.0,0.0
0.156,0.725,0.118
0.0,0.9,0.1
0.167,0.833,0.0
0.0,1.0,0.0
0.0,1.0,0.0
0.0,0.833,0.167
0.0,0.801,0.199
0.0,1.0,0.0
0.0,1.0,0.0
0.0,1.0,0.0
0.0,1.0,0.0
0.0,1.0,0.0
0.0,1.0,0.0
0.0,1.0,0.0
0.158,0.842,0.0
0.0,1.0,0.0
0.0,1.0,0.0
0.123,0.76,0.117
0.0,1.0,0.0
0.0,0.833,0.167
0.26,0.659,0.081
0.296,0.6,0.104
0.289,0.651,0.06
0.186,0.621,0.193
0.0,1.0,0.0
0.0,1.0,0.0
0.046,0.954,0.0
0.129,0.871,0.0
0.057,0.943,0.0
0.0,1.0,0.0
0.042,0.958,0.0
0.0,1.0,0.0
0.24,0.76,0.0
0.0,0.867,0.133
0.0,0.781,0.219
0.133,0.691,0.176
0.0,1.0,0.0
0.18,0.82,0.0
0.0,0.806,0.194
0.351,0.585,0.063
0.137,0.863,0.0
0.102,0.776,0.122
0.0,1.0,0.0
0.0,0.701,0.299
0.0,1.0,0.0
0.0,0.769,0.231
0.0,0.934,0.066
0.0,1.0,0.0
0.0,1.0,0.0
0.0,0.758,0.242
0.098,0.854,0.047
0.0,0.882,0.118
0.317,0.683,0.0
0.149,0.704,0.147
0.17,0.83,0.0
0.0,0.861,0.139
0.471,0.529,0.0
0.128,0.872,0.0
0.138,0.596,0.266
0.0,0.773,0.227
0.153,0.734,0.112
0.056,0.944,0.0
0.0,0.909,0.091
0.107,0.714,0.179
0.0,0.881,0.119
0.0,1.0,0.0
0.234,0.679,0.088
0.281,0.719,0.0
0.0,1.0,0.0
0.0,1.0,0.0
0.0,1.0,0.0
0.0,1.0,0.0
0.0,1.0,0.0
0.0,1.0,0.0
0.0,1.0,0.0
0.155,0.845,0.0
0.236,0.764,0.0
0.0,0.833,0.167
0.167,0.73,0.103
0.0,1.0,0.0
0.146,0.854,0.0
0.0,0.798,0.202
0.0,0.921,0.079
0.204,0.718,0.077
0.0,0.87,0.13
0.0,0.783,0.217
0.275,0.725,0.0
0.153,0.847,0.0
0.11,0.802,0.089
0.0,1.0,0.0
0.0,1.0,0.0
0.187,0.813,0.0
0.0,0.894,0.106
0.047,0.845,0.108
0.31,0.69,0.0
0.186,0.745,0.069
0.0,1.0,0.0
0.128,0.872,0.0
0.0,1.0,0.0
0.0,1.0,0.0
0.0,1.0,0.0
0.0,1.0,0.0
0.049,0.807,0.143
0.0,1.0,0.0
0.0,1.0,0.0
0.0,0.855,0.145
0.0,1.0,0.0
0.184,0.723,0.093
0.154,0.846,0.0
0.0,1.0,0.0
0.0,1.0,0.0
0.0,1.0,0.0
0.0,1.0,0.0
0.079,0.845,0.076
0.0,0.758,0.242
0.307,0.596,0.096
0.0,0.861,0.139
0.0,0.89,0.11
0.0,1.0,0.0
0.0,1.0,0.0
0.0,0.815,0.185
0.0,1.0,0.0
0.162,0.838,0.0
0.236,0.764,0.0
0.0,1.0,0.0
0.21,0.571,0.219
0.061,0.783,0.157
0.0,0.885,0.115
0.0,1.0,0.0
0.246,0.754,0.0
0.0,1.0,0.0
0.179,0.821,0.0
0.0,0.898,0.102
0.0,0.841,0.159
0.0,1.0,0.0
0.0,0.882,0.118
0.0,1.0,0.0
0.0,1.0,0.0
0.113,0.887,0.0
0.0,1.0,0.0
0.0,0.86,0.14
0.13,0.87,0.0
0.337,0.663,0.0
0.075,0.606,0.318
0.196,0.804,0.0
0.132,0.737,0.132
0.055,0.868,0.077
0.0,0.856,0.144
0.0,0.898,0.102
0.0,1.0,0.0
0.0,0.856,0.144
0.0,1.0,0.0
0.187,0.813,0.0
0.0,0.909,0.091
0.0,1.0,0.0
0.0,0.758,0.242
0.0,0.899,0.101
0.177,0.758,0.065
0.0,0.778,0.222
0.0,1.0,0.0
0.0,1.0,0.0
0.195,0.732,0.073
0.076,0.924,0.0
0.0,1.0,0.0
0.0,1.0,0.0
0.1,0.623,0.277
0.154,0.756,0.091
0.113,0.887,0.0
0.0,0.751,0.249
0.084,0.837,0.08
0.0,1.0,0.0
0.313,0.687,0.0
0.102,0.898,0.0
0.0,1.0,0.0
0.467,0.533,0.0
0.106,0.894,0.0
0.0,1.0,0.0
0.0,1.0,0.0
0.122,0.878,0.0
0.0,1.0,0.0
0.222,0.507,0.271
0.0,0.945,0.055
0.0,1.0,0.0
0.229,0.771,0.0
0.0,0.882,0.118
0.0,1.0,0.0
0.0,1.0,0.0
0.0,1.0,0.0
0.194,0.806,0.0
0.0,0.876,0.124
0.0,1.0,0.0
0.0,1.0,0.0
0.0,1.0,0.0
0.071,0.929,0.0
0.0,1.0,0.0
0.311,0.689,0.0
0.119,0.734,0.147
0.098,0.866,0.036
0.299,0.625,0.076
0.0,1.0,0.0
0.167,0.833,0.0
0.0,1.0,0.0
0.206,0.794,0.0
0.15,0.85,0.0
0.0,0.833,0.167
0.0,1.0,0.0
0.0,1.0,0.0
0.0,0.835,0.165
0.0,0.769,0.231
0.0,1.0,0.0
0.125,0.875,0.0
0.252,0.748,0.0
0.137,0.863,0.0
0.183,0.705,0.112
0.0,1.0,0.0
0.0,1.0,0.0
0.167,0.833,0.0
0.191,0.809,0.0
0.0,1.0,0.0
0.0,1.0,0.0
0.0,1.0,0.0
0.0,0.851,0.149
0.099,0.683,0.218
0.0,1.0,0.0
0.0,1.0,0.0
0.77,0.23,0.0
0.489,0.511,0.0
0.0,1.0,0.0
0.1,0.8,0.1
0.15,0.85,0.0
0.069,0.595,0.336
0.0,0.857,0.143
0.0,0.809,0.191
0.0,0.881,0.119
0.246,0.754,0.0
0.129,0.748,0.122
0.096,0.904,0.0
0.14,0.86,0.0
0.0,1.0,0.0
0.0,1.0,0.0
0.0,1.0,0.0
0.086,0.914,0.0
0.0,0.925,0.075
0.167,0.833,0.0
0.0,1.0,0.0
0.0,1.0,0.0
0.0,0.738,0.262
0.333,0.667,0.0
0.0,1.0,0.0
0.136,0.864,0.0
0.104,0.761,0.134
0.3,0.7,0.0
0.0,1.0,0.0
0.0,1.0,0.0
0.213,0.651,0.136
0.0,1.0,0.0
0.0,0.895,0.105
0.193,0.807,0.0
0.0,0.923,0.077
0.0,1.0,0.0
0.101,0.775,0.124
0.065,0.864,0.071
0.158,0.633,0.208
0.063,0.937,0.0
0.113,0.887,0.0
0.0,1.0,0.0
0.0,0.793,0.207
0.0,0.922,0.078
0.0,1.0,0.0
0.0,0.882,0.118
0.0,0.842,0.158
0.104,0.792,0.104
0.376,0.537,0.087
0.119,0.881,0.0
0.0,1.0,0.0
0.0,1.0,0.0
0.0,1.0,0.0
0.0,1.0,0.0
0.0,0.727,0.273
0.339,0.661,0.0
0.096,0.827,0.077
0.217,0.783,0.0
0.251,0.663,0.086
0.176,0.608,0.216
0.076,0.791,0.133
0.0,0.818,0.182
0.098,0.902,0.0
0.0,1.0,0.0
0.338,0.473,0.189
0.0,1.0,0.0
0.0,1.0,0.0
0.0,1.0,0.0
0.0,1.0,0.0
0.0,1.0,0.0
0.0,1.0,0.0
0.529,0.471,0.0
0.055,0.847,0.097
0.0,0.779,0.221
0.0,0.838,0.162
0.0,1.0,0.0
0.115,0.731,0.154
0.065,0.797,0.138
0.0,0.633,0.367
0.0,0.859,0.141
0.078,0.922,0.0
0.0,1.0,0.0
0.0,0.738,0.262
0.0,0.794,0.206
0.0,1.0,0.0
0.515,0.485,0.0
0.329,0.671,0.0
0.215,0.785,0.0
0.136,0.864,0.0
0.0,1.0,0.0
0.0,1.0,0.0
0.0,1.0,0.0
0.0,0.909,0.091
0.0,1.0,0.0
0.098,0.82,0.082
0.0,0.918,0.082
0.0,1.0,0.0
0.0,0.798,0.202
0.149,0.817,0.034
0.188,0.812,0.0
0.206,0.794,0.0
0.074,0.635,0.291
0.36,0.526,0.114
0.063,0.86,0.077
0.0,1.0,0.0
0.0,0.827,0.173
0.0,1.0,0.0
0.084,0.916,0.0
0.159,0.841,0.0
0.136,0.864,0.0
0.164,0.625,0.211
0.214,0.611,0.176
0.237,0.636,0.127
0.0,1.0,0.0
0.208,0.792,0.0
0.353,0.647,0.0
0.0,1.0,0.0
0.24,0.577,0.183
0.0,0.881,0.119
0.0,1.0,0.0
0.0,1.0,0.0
0.0,1.0,0.0
0.132,0.868,0.0
0.0,0.7,0.3
0.13,0.87,0.0
0.0,1.0,0.0
0.0,0.76,0.24
0.0,0.881,0.119
0.0,0.778,0.222
0.145,0.72,0.135
0.199,0.686,0.116
0.0,1.0,0.0
0.0,0.854,0.146
0.163,0.837,0.0
0.199,0.684,0.117
0.195,0.714,0.09
0.0,1.0,0.0
0.304,0.477,0.219
0.0,0.853,0.147
0.0,1.0,0.0
0.0,1.0,0.0
0.124,0.876,0.0
0.0,1.0,0.0
0.0,0.738,0.262
0.0,1.0,0.0
0.106,0.894,0.0
0.0,1.0,0.0
0.0,0.673,0.327
0.0,1.0,0.0
0.229,0.771,0.0
0.0,1.0,0.0
0.19,0.81,0.0
0.0,1.0,0.0
0.426,0.574,0.0
0.0,0.571,0.429
0.0,0.905,0.095
0.141,0.859,0.0
0.0,1.0,0.0
0.084,0.765,0.151
0.0,1.0,0.0
0.0,0.833,0.167
0.0,1.0,0.0
0.153,0.847,0.0
0.0,0.905,0.095
0.0,1.0,0.0
0.0,0.741,0.259
0.0,1.0,0.0
0.0,1.0,0.0
0.0,0.791,0.209
0.0,0.821,0.179
0.153,0.678,0.169
0.0,1.0,0.0
0.0,1.0,0.0
0.0,1.0,0.0
0.512,0.488,0.0
0.474,0.526,0.0
0.0,0.806,0.194
0.0,0.885,0.115
0.0,1.0,0.0
0.099,0.802,0.099
0.088,0.803,0.108
0.0,0.881,0.119
0.0,1.0,0.0
0.0,1.0,0.0
0.123,0.721,0.155
0.0,0.604,0.396
0.083,0.714,0.202
0.0,0.809,0.191
0.0,0.906,0.094
0.0,0.921,0.079
0.458,0.441,0.101
0.182,0.696,0.122
0.048,0.952,0.0
0.0,1.0,0.0
0.12,0.733,0.147
0.0,1.0,0.0
0.0,0.737,0.263
0.083,0.917,0.0
0.1,0.9,0.0
0.094,0.8,0.107
0.0,1.0,0.0
0.0,1.0,0.0
0.122,0.878,0.0
0.278,0.722,0.0
0.158,0.71,0.131
0.098,0.902,0.0
0.124,0.681,0.195
0.0,1.0,0.0
0.496,0.504,0.0
0.0,1.0,0.0
0.0,1.0,0.0
0.0,0.747,0.253
0.247,0.753,0.0
0.0,1.0,0.0
0.0,1.0,0.0
0.113,0.887,0.0
0.213,0.722,0.065
0.0,1.0,0.0
0.0,0.775,0.225
0.0,0.892,0.108
0.117,0.741,0.142
0.0,1.0,0.0
0.0,1.0,0.0
0.0,1.0,0.0
0.0,0.895,0.105
0.239,0.761,0.0
0.164,0.577,0.259
0.0,1.0,0.0
0.0,1.0,0.0
0.0,1.0,0.0
0.0,1.0,0.0
0.0,0.881,0.119
0.0,0.824,0.176
0.0,0.755,0.245
0.0,0.724,0.276
0.285,0.586,0.13
0.269,0.731,0.0
0.093,0.771,0.136
0.0,1.0,0.0
0.0,0.873,0.127
0.18,0.647,0.173
0.0,1.0,0.0
0.0,0.826,0.174
0.0,1.0,0.0
0.0,1.0,0.0
0.0,1.0,0.0
0.0,0.724,0.276
0.0,1.0,0.0
0.135,0.521,0.344
0.146,0.854,0.0
0.0,0.727,0.273
0.0,1.0,0.0
0.0,0.833,0.167
0.0,1.0,0.0
0.135,0.865,0.0
0.0,1.0,0.0
0.172,0.828,0.0
0.217,0.701,0.083
0.157,0.762,0.081
0.0,0.886,0.114
0.0,1.0,0.0
0.14,0.776,0.084
0.0,1.0,0.0
0.0,0.882,0.118
0.0,1.0,0.0
0.0,0.909,0.091
0.0,1.0,0.0
0.0,0.876,0.124
0.0,0.847,0.153
0.0,1.0,0.0
0.0,1.0,0.0
0.099,0.901,0.0
0.0,1.0,0.0
0.191,0.722,0.087
0.115,0.577,0.308
0.0,1.0,0.0
0.0,1.0,0.0
0.0,1.0,0.0
0.0,1.0,0.0
0.0,0.571,0.429
0.152,0.621,0.228
0.087,0.697,0.216
0.0,0.805,0.195
0.0,0.841,0.159
0.0,0.821,0.179
0.261,0.739,0.0
0.0,1.0,0.0
0.353,0.647,0.0
0.0,1.0,0.0
0.0,1.0,0.0
0.0,0.789,0.211
0.094,0.906,0.0
0.141,0.859,0.0
0.0,1.0,0.0
0.0,0.597,0.403
0.061,0.939,0.0
0.136,0.864,0.0
0.185,0.763,0.052
0.0,0.848,0.152
0.252,0.604,0.145
0.0,0.842,0.158
0.0,0.877,0.123
0.0,0.943,0.057
0.0,1.0,0.0
0.0,1.0,0.0
0.06,0.94,0.0
0.0,0.816,0.184
0.248,0.752,0.0
0.322,0.678,0.0
0.0,0.702,0.298
0.246,0.569,0.185
0.0,0.902,0.098
0.0,1.0,0.0
0.162,0.838,0.0
0.241,0.759,0.0
0.065,0.85,0.085
0.353,0.647,0.0
0.245,0.755,0.0
0.0,1.0,0.0
0.186,0.67,0.144
0.0,1.0,0.0
0.0,1.0,0.0
0.0,0.903,0.097
0.148,0.852,0.0
0.219,0.526,0.254
0.107,0.893,0.0
0.233,0.684,0.084
0.0,1.0,0.0
0.45,0.433,0.117
0.0,1.0,0.0
0.099,0.901,0.0
0.0,1.0,0.0
0.556,0.444,0.0
0.0,0.909,0.091
0.0,0.885,0.115
0.155,0.845,0.0
0.0,0.88,0.12
0.098,0.902,0.0
0.0,0.893,0.107
0.0,0.926,0.074
0.492,0.508,0.0
0.0,1.0,0.0
0.0,1.0,0.0
0.0,1.0,0.0
0.514,0.486,0.0
0.0,1.0,0.0
0.0,0.824,0.176
0.0,0.848,0.152
0.136,0.7,0.163
0.0,0.915,0.085
0.196,0.804,0.0
0.0,1.0,0.0
0.292,0.708,0.0
0.0,1.0,0.0
0.147,0.628,0.225
0.0,1.0,0.0
0.0,0.706,0.294
0.0,0.88,0.12
0.0,0.876,0.124
0.219,0.7,0.082
0.551,0.449,0.0
0.0,0.75,0.25
0.157,0.843,0.0
0.172,0.828,0.0
0.262,0.738,0.0
0.0,1.0,0.0
0.0,1.0,0.0
0.0,1.0,0.0
0.0,1.0,0.0
0.0,0.893,0.107
0.0,1.0,0.0
0.0,0.607,0.393
0.107,0.729,0.164
0.388,0.566,0.046
0.436,0.564,0.0
0.0,1.0,0.0
0.0,1.0,0.0
0.0,1.0,0.0
0.221,0.704,0.075
0.0,0.806,0.194
0.0,1.0,0.0
0.0,0.885,0.115
0.091,0.861,0.048
0.091,0.702,0.207
0.0,1.0,0.0
0.153,0.847,0.0
0.0,1.0,0.0
0.0,0.917,0.083
0.139,0.625,0.236
0.0,0.903,0.097
0.0,1.0,0.0
0.086,0.914,0.0
0.0,0.841,0.159
0.0,1.0,0.0
0.069,0.931,0.0
0.155,0.845,0.0
0.13,0.673,0.197
0.211,0.703,0.086
0.0,1.0,0.0
0.111,0.754,0.136
0.407,0.593,0.0
0.0,1.0,0.0
0.0,1.0,0.0
0.0,1.0,0.0
0.0,1.0,0.0
0.146,0.854,0.0
0.0,0.891,0.109
0.0,0.745,0.255
0.116,0.884,0.0
0.286,0.714,0.0
0.0,0.765,0.235
0.099,0.751,0.15
0.0,1.0,0.0
0.154,0.641,0.205
0.0,1.0,0.0
0.0,1.0,0.0
0.0,0.876,0.124
0.071,0.812,0.117
0.0,0.882,0.118
0.0,1.0,0.0
0.0,0.833,0.167
0.209,0.727,0.064
0.306,0.694,0.0
0.0,0.777,0.223
0.0,1.0,0.0
0.0,1.0,0.0
0.0,1.0,0.0
0.139,0.861,0.0
0.155,0.718,0.127
0.073,0.755,0.173
0.0,0.92,0.08
0.0,0.846,0.154
0.0,0.894,0.106
0.0,1.0,0.0
0.0,1.0,0.0
0.0,0.584,0.416
0.0,1.0,0.0
0.0,1.0,0.0
0.0,1.0,0.0
0.163,0.654,0.183
0.0,1.0,0.0
0.0,0.87,0.13
0.0,1.0,0.0
0.0,0.852,0.148
0.0,0.89,0.11
0.281,0.719,0.0
0.21,0.658,0.132
0.31,0.69,0.0
0.0,0.544,0.456
0.228,0.772,0.0
0.0,1.0,0.0
0.146,0.854,0.0
0.0,1.0,0.0
0.0,1.0,0.0
0.172,0.729,0.099
0.0,1.0,0.0
0.0,0.896,0.104
0.0,0.802,0.198
0.0,0.738,0.262
0.198,0.802,0.0
0.0,0.538,0.462
0.158,0.842,0.0
0.088,0.912,0.0
0.155,0.685,0.16
0.069,0.871,0.061
0.0,1.0,0.0
0.0,0.794,0.206
0.328,0.672,0.0
0.127,0.78,0.093
0.0,0.854,0.146
0.06,0.73,0.21
0.0,1.0,0.0
0.054,0.874,0.072
0.0,0.782,0.218
0.0,0.847,0.153
0.0,1.0,0.0
0.0,0.718,0.282
0.0,0.783,0.217
0.108,0.892,0.0
0.114,0.655,0.231
0.046,0.835,0.119
0.174,0.676,0.15
0.183,0.817,0.0
0.0,0.874,0.126
0.0,0.865,0.135
0.108,0.892,0.0
0.097,0.903,0.0
0.0,0.886,0.114
0.067,0.815,0.119
0.0,1.0,0.0
0.142,0.858,0.0
0.0,1.0,0.0
0.148,0.74,0.112
0.0,0.886,0.114
0.091,0.909,0.0
0.242,0.758,0.0
0.119,0.881,0.0
0.0,1.0,0.0
0.0,1.0,0.0
0.264,0.736,0.0
0.22,0.78,0.0
0.205,0.795,0.0
0.128,0.826,0.046
0.0,1.0,0.0
0.079,0.921,0.0
0.0,1.0,0.0
0.0,0.741,0.259
0.085,0.915,0.0
0.0,1.0,0.0
0.075,0.829,0.097
0.293,0.707,0.0
0.0,0.937,0.063
0.192,0.808,0.0
0.0,0.903,0.097
0.111,0.858,0.032
0.0,0.729,0.271
0.0,0.887,0.113
0.0,1.0,0.0
0.065,0.935,0.0
0.0,1.0,0.0
0.0,1.0,0.0
0.0,1.0,0.0
0.0,1.0,0.0
0.172,0.609,0.219
0.0,0.873,0.127
0.124,0.876,0.0
0.085,0.915,0.0
0.0,0.874,0.126
0.0,1.0,0.0
0.075,0.889,0.035
0.0,1.0,0.0
0.0,1.0,0.0
0.28,0.72,0.0
0.0,0.733,0.267
0.0,0.868,0.132
0.13,0.827,0.043
0.158,0.7,0.142
0.0,0.745,0.255
0.0,0.942,0.058
0.175,0.825,0.0
0.0,1.0,0.0
0.114,0.886,0.0
0.057,0.943,0.0
0.256,0.744,0.0
0.376,0.43,0.194
0.298,0.702,0.0
0.147,0.719,0.135
0.0,0.892,0.108
0.203,0.569,0.228
0.0,0.825,0.175
0.229,0.614,0.157
0.106,0.803,0.091
0.0,0.586,0.414
0.06,0.851,0.089
0.155,0.733,0.112
0.226,0.602,0.172
0.0,0.818,0.182
0.0,1.0,0.0
0.0,0.913,0.087
0.145,0.855,0.0
0.0,0.841,0.159
0.0,1.0,0.0
0.0,1.0,0.0
0.0,0.859,0.141
0.109,0.8,0.091
0.0,1.0,0.0
0.0,1.0,0.0
0.224,0.68,0.095
0.0,0.913,0.087
0.0,1.0,0.0
0.161,0.839,0.0
0.577,0.423,0.0
0.0,1.0,0.0
0.0,1.0,0.0
0.0,1.0,0.0
0.0,1.0,0.0
0.0,1.0,0.0
0.0,0.706,0.294
0.0,1.0,0.0
0.0,0.734,0.266
0.0,1.0,0.0
0.173,0.827,0.0
0.216,0.737,0.047
0.0,1.0,0.0
0.0,1.0,0.0
0.063,0.937,0.0
0.176,0.824,0.0
0.0,1.0,0.0
0.0,1.0,0.0
0.0,0.931,0.069
0.0,1.0,0.0
0.0,1.0,0.0
0.273,0.727,0.0
0.0,1.0,0.0
0.0,0.923,0.077
0.268,0.732,0.0
0.128,0.872,0.0
0.167,0.833,0.0
0.149,0.851,0.0
0.117,0.739,0.143
0.0,1.0,0.0
0.0,0.89,0.11
0.15,0.85,0.0
0.0,1.0,0.0
0.244,0.756,0.0
0.0,1.0,0.0
0.0,1.0,0.0
0.0,0.727,0.273
0.0,0.897,0.103
0.0,1.0,0.0
0.0,0.86,0.14
0.0,0.897,0.103
0.0,0.927,0.073
0.0,1.0,0.0
0.15,0.85,0.0
0.0,0.737,0.263
0.254,0.667,0.079
0.313,0.448,0.239
0.0,1.0,0.0
0.0,1.0,0.0
0.223,0.777,0.0
0.18,0.621,0.199
0.05,0.92,0.03
0.177,0.823,0.0
0.159,0.769,0.072
0.0,1.0,0.0
0.0,0.92,0.08
0.0,1.0,0.0
0.0,0.857,0.143
0.0,1.0,0.0
0.0,0.861,0.139
0.0,1.0,0.0
0.135,0.638,0.226
0.155,0.845,0.0
0.0,1.0,0.0
0.0,0.769,0.231
0.0,1.0,0.0
0.274,0.726,0.0
0.0,1.0,0.0
0.122,0.878,0.0
0.0,0.889,0.111
0.0,1.0,0.0
0.0,1.0,0.0
0.422,0.578,0.0
0.0,0.822,0.178
0.161,0.404,0.435
0.175,0.772,0.053
0.0,0.894,0.106
0.0,1.0,0.0
0.292,0.429,0.279
0.0,0.9,0.1
0.0,1.0,0.0
0.115,0.808,0.077
0.0,1.0,0.0
0.242,0.758,0.0
0.0,0.859,0.141
0.0,1.0,0.0
0.0,0.746,0.254
0.244,0.756,0.0
0.0,1.0,0.0
0.0,0.702,0.298
0.0,1.0,0.0
0.4,0.6,0.0
0.0,1.0,0.0
0.076,0.658,0.266
0.189,0.811,0.0
0.0,1.0,0.0
0.0,0.944,0.056
0.0,1.0,0.0
0.0,1.0,0.0
0.0,1.0,0.0
0.0,1.0,0.0
0.0,0.858,0.142
0.0,1.0,0.0
0.361,0.451,0.188
0.109,0.891,0.0
0.0,0.874,0.126
0.078,0.824,0.098
0.0,0.93,0.07
0.0,1.0,0.0
0.204,0.742,0.054
0.545,0.455,0.0
0.643,0.357,0.0
0.0,0.873,0.127
0.0,0.484,0.516
0.0,0.86,0.14
0.063,0.937,0.0
0.0,0.71,0.29
0.0,0.909,0.091
0.136,0.714,0.149
0.0,0.875,0.125
0.0,0.751,0.249
0.062,0.937,0.0
0.0,1.0,0.0
0.0,1.0,0.0
0.0,0.881,0.119
0.317,0.647,0.036
0.0,1.0,0.0
0.0,0.965,0.035
0.0,0.769,0.231
0.0,1.0,0.0
0.124,0.876,0.0
0.13,0.65,0.22
0.322,0.678,0.0
0.0,0.816,0.184
0.239,0.761,0.0
0.0,0.709,0.291
0.0,1.0,0.0
0.0,1.0,0.0
0.0,1.0,0.0
0.0,1.0,0.0
0.153,0.847,0.0
0.0,1.0,0.0
0.0,1.0,0.0
0.132,0.868,0.0
0.0,1.0,0.0
0.232,0.634,0.134
0.105,0.806,0.089
0.195,0.667,0.138
0.0,0.679,0.321
0.28,0.72,0.0
0.0,1.0,0.0
0.226,0.774,0.0
0.0,1.0,0.0
0.0,1.0,0.0
0.0,1.0,0.0
0.143,0.857,0.0
0.149,0.851,0.0
0.0,0.783,0.217
0.0,1.0,0.0
0.06,0.784,0.156
0.0,0.85,0.15
0.297,0.703,0.0
0.0,1.0,0.0
0.125,0.875,0.0
0.051,0.949,0.0
0.0,1.0,0.0
0.248,0.752,0.0
0.0,1.0,0.0
0.271,0.729,0.0
0.0,1.0,0.0
0.0,1.0,0.0
0.0,1.0,0.0
0.306,0.694,0.0
0.082,0.612,0.306
0.42,0.58,0.0
0.0,1.0,0.0
0.0,0.78,0.22
0.0,1.0,0.0
0.0,1.0,0.0
0.0,0.719,0.281
0.377,0.623,0.0
0.133,0.867,0.0
0.0,1.0,0.0
0.0,1.0,0.0
0.07,0.739,0.19
0.0,0.823,0.177
0.0,1.0,0.0
0.155,0.718,0.127
0.145,0.855,0.0
0.0,1.0,0.0
0.358,0.642,0.0
0.0,1.0,0.0
0.091,0.909,0.0
0.0,1.0,0.0
0.0,1.0,0.0
0.0,1.0,0.0
0.0,0.736,0.264
0.0,1.0,0.0
0.0,0.897,0.103
0.0,1.0,0.0
0.0,0.848,0.152
0.182,0.818,0.0
0.276,0.617,0.107
0.0,0.87,0.13
0.452,0.548,0.0
0.0,1.0,0.0
0.171,0.829,0.0
0.0,1.0,0.0
0.176,0.824,0.0
0.0,0.787,0.213
0.0,0.686,0.314
0.2,0.645,0.155
0.0,0.886,0.114
0.0,1.0,0.0
0.343,0.657,0.0
0.0,1.0,0.0
0.0,0.858,0.142
0.1,0.9,0.0
0.0,0.86,0.14
0.176,0.735,0.089
0.0,1.0,0.0
0.0,0.843,0.157
0.455,0.545,0.0
0.26,0.74,0.0
0.0,1.0,0.0
0.0,1.0,0.0
0.194,0.806,0.0
0.0,1.0,0.0
0.0,0.753,0.247
0.0,0.785,0.215
0.163,0.633,0.204
0.0,1.0,0.0
0.0,0.92,0.08
0.0,0.839,0.161
0.13,0.87,0.0
0.125,0.875,0.0
0.0,1.0,0.0
0.0,0.915,0.085
0.0,1.0,0.0
